iD,N,mu,T,m,q,C2,err
1,200,1.8,1.925,-0.0009260000000000001,0.000104776,1.8134170953147675,0.3673448762189844
1,200,1.6,1.175,0.006293999999999999,0.00012014759999999999,22.914236747360263,0.4093931062345822
1,200,1.9,1.025,-0.7297710000000001,0.6196746049999999,0.30686235336021356,36.4896007982596
1,200,2.0,1.475,-0.010222,0.0001756056,41.59642132476609,0.593299435735657
1,200,1.7,1.7,0.0033900000000000002,0.000104014,2.8030674497338715,0.34601386767871756
1,200,0.5,1.4,0.0005250000000000001,0.00011238620000000002,2.022866074648419,0.3168569016838974
1,200,0.5,1.475,0.00023100000000000003,0.0001171678,1.8627599872208362,0.31607207776534874
1,200,0.8,1.25,-0.00014000000000000001,0.0001022092,2.52641911753831,0.3045176859960008
1,200,0.1,0.65,-4.5999999999999946e-05,9.18072e-05,14.986797508458112,0.3537651957606768
1,200,1.4,0.875,-0.0027179999999999995,6.509840000000001e-05,17.81633314042861,0.3836328965507883
1,200,0.9,0.95,-0.00045999999999999985,8.937440000000002e-05,8.090841867102958,0.3243536758381567
1,200,0.0,1.475,-6.0999999999999945e-05,0.0001207098,1.8631590176797488,0.31577534866332174
1,200,1.2,1.175,0.002263,7.236140000000001e-05,14.008002278153732,0.3613159321822956
1,200,0.4,1.925,-0.0007769999999999999,0.00010531940000000001,1.3805996442294128,0.3581890234471128
1,200,0.8,1.625,0.0013020000000000002,8.851600000000002e-05,1.6113418736207967,0.33151340162777826
1,200,1.0,0.875,-0.004336,0.00011020800000000001,19.915081569730823,0.37867467377358294
1,200,0.9,2.0,-0.0010210000000000002,9.768340000000001e-05,1.3491845406304077,0.3644540102246062
1,200,0.5,0.65,0.0014479999999999999,6.537559999999999e-05,26.538222833981585,0.4493124292815113
1,200,0.1,1.475,0.00016299999999999987,0.0001010362,1.8131374497089894,0.31538769152511215
1,200,0.1,1.4,-0.0003419999999999998,7.633039999999998e-05,2.006566003289631,0.3184352942248499
1,200,1.3,1.7,-0.0005730000000000002,9.30214e-05,1.6580925024098088,0.34266969423655375
1,200,1.8,1.475,-0.000925,8.36346e-05,13.599635846780503,0.3784742686678954
1,200,1.0,2.0,0.0021200000000000004,0.00011325,1.369327111690207,0.36205403343495524
1,200,1.4,1.1,-0.009749,0.0002144958,14.24755196998668,0.35187027376849084
1,200,0.9,0.875,-0.0005790000000000001,6.590699999999999e-05,11.288887290793255,0.3321946221465435
1,200,1.0,1.325,0.001186,8.41712e-05,2.493034640255727,0.3152273651037528
1,200,1.9,1.925,-0.0008849999999999999,9.70898e-05,1.596383177574176,0.36313020066956453
1,200,1.6,1.25,0.002349,7.57426e-05,23.716314570075802,0.4129004781624743
1,200,0.9,0.8,0.007000999999999999,0.00020565020000000003,26.40263214673902,0.4250424724541492
1,200,1.8,0.5,-0.8939830000000001,0.904242927,0.07791032151162493,88.14008293789304
1,200,2.0,0.725,-0.88007,0.864223312,0.09395278561050306,416.1084205230889
1,200,1.9,0.95,-0.773803,0.6889493362,0.21879362777630512,45.65666360362006
1,200,1.6,0.8,0.607243,0.568519693,0.5487321743491179,44.49013874035996
1,200,0.8,1.7,-0.0012799999999999997,0.000115466,1.6040650383885386,0.3392921042372591
1,200,0.7,0.575,0.0025640000000000003,0.00042035360000000003,52.30239751651298,10.264902450900705
1,200,0.7,1.325,0.0007840000000000003,0.0001161828,2.2448794356370163,0.3106710365144751
1,200,0.1,1.55,0.00011800000000000018,0.00011645200000000002,1.7010993361210915,0.3253542081306659
1,200,1.1,1.55,0.0004600000000000001,0.0001018584,1.7602262818923657,0.3260431047025775
1,200,0.8,1.775,-0.0006420000000000001,7.877240000000001e-05,1.4938155552925434,0.3416352426511956
1,200,1.5,1.775,0.0027180000000000004,9.345679999999998e-05,2.1439648927198283,0.35323785775710087
1,200,0.7,0.5,0.005110999999999999,0.0051687026,74.94629620572077,37.59123508587806
1,200,2.0,0.5,-0.9183160000000001,0.9155517508,0.06319812244876866,271.77534635716336
1,200,1.8,0.725,0.83695,0.8109269628,0.14737227634166233,67.98397362292707
1,200,0.0,1.25,3.499999999999982e-05,9.49906e-05,3.03454272934662,0.3117847590487241
1,200,1.2,1.25,0.004443,0.000108995,4.011632890832963,0.31420428065845324
1,200,1.4,1.325,0.005294999999999999,0.000125039,8.54101927283596,0.35346324509167837
1,200,1.4,2.0,0.0007110000000000002,9.4813e-05,1.4244024945133114,0.3680328089104763
1,200,1.0,1.1,-0.0025980000000000005,0.00010423760000000001,3.1564763942376945,0.30216961974595097
1,200,1.1,1.775,-0.0015100000000000003,9.330800000000001e-05,1.5185304639651813,0.34284571605453695
1,200,0.3,0.5,-9.999999999999982e-05,0.000268688,75.14858599273695,42.151202405125886
1,200,1.5,1.55,-0.000298,8.8138e-05,1.8606146504263075,0.3236901661515619
1,200,0.3,1.325,-0.0001830000000000001,9.002260000000001e-05,2.613897201102471,0.3165496881135939
1,200,0.5,1.55,-0.00032099999999999994,7.9571e-05,1.6583628455999,0.322773046893154
1,200,1.2,0.8,0.0009279999999999999,8.75212e-05,18.154589283199474,0.3755856380932048
1,200,0.3,0.575,-0.000736,5.41356e-05,47.3417918038374,23.28049916052618
1,200,1.2,1.7,0.000364,0.00011296960000000002,1.6115383812234458,0.33899150210540735
1,200,1.9,1.475,0.012066,0.0002562324,32.63504185827748,0.5181095150677874
1,200,0.9,1.625,0.001374,9.850680000000001e-05,1.6301790489532897,0.32750187902034705
1,200,1.1,0.875,0.003936,0.00013788680000000002,7.091701492764582,0.30762280115063945
1,200,0.8,2.0,-0.002271,0.0001088666,1.3306531120875258,0.367073272837684
1,200,0.4,0.65,0.001243,9.46838e-05,34.55314880906768,1.5493912792776678
1,200,1.3,1.175,-0.0017229999999999997,7.51498e-05,26.21142524525409,0.42678165508748656
1,200,2.0,1.025,-0.784282,0.692286804,0.21816904903291934,159.30663937536087
1,200,0.8,0.95,-0.002718,0.0001400436,7.462023597294164,0.3178298876305612
1,200,0.5,1.925,-0.001498,0.00010005919999999999,1.4022193821512576,0.35574852440872745
1,200,0.9,1.25,-0.0017870000000000002,0.00010360859999999999,2.487435673842411,0.30400019719814936
1,200,0.4,1.475,-3.700000000000005e-05,0.0001116934,1.8247315367709995,0.3203706225547639
1,200,1.5,0.875,0.004703,7.24362e-05,55.329682172586956,12.160180494590541
1,200,1.6,1.7,0.001476,9.6042e-05,1.9819794903637507,0.34402461104902093
1,200,0.4,1.4,0.0015300000000000003,0.00012315360000000002,2.100216944594988,0.31733810901630516
1,200,0.1,1.925,-0.00027499999999999996,0.00011175939999999999,1.3858456456118438,0.35405158647092655
1,200,1.8,1.025,-0.7203470000000002,0.6210920702,0.3110094108898695,16.194817811791875
1,200,0.0,1.325,0.0006019999999999999,0.0001311304,2.2144623445225617,0.3072666789062527
1,200,1.7,1.175,0.035863,0.0015760654000000001,45.32931058237207,0.5781288385250536
1,200,0.7,0.65,-0.0021899999999999997,0.0019272344,59.770106443317616,27.772115534336486
1,200,0.0,0.95,-0.00029500000000000007,9.777499999999999e-05,5.179138658654309,0.3045513608451431
1,200,0.3,1.475,9.400000000000016e-05,0.000102416,1.8063263990501974,0.317703990033989
1,200,1.2,0.875,0.001467,5.5977400000000004e-05,43.17257248791884,699.3186335126792
1,200,1.1,1.7,-0.0019219999999999999,9.27708e-05,1.583483279604875,0.3400714962808566
1,200,0.0,1.925,-0.0007650000000000002,0.000105559,1.3844523351284386,0.3583796580150524
1,200,0.3,1.4,-0.001234,6.85576e-05,1.9740072839731453,0.30991788222852984
1,200,0.6,1.925,-0.0009499999999999999,0.000109228,1.3860558345765939,0.3629379863598176
1,200,1.0,1.175,-0.003939000000000001,0.000136875,3.2737525356820965,0.3096399254895644
1,200,2.0,0.575,0.8559660000000001,0.8712112859999999,0.11027462281721644,117.8510509889498
1,200,0.7,1.4,-0.000639,0.0001207498,2.0050500565702136,0.3110404678036298
1,200,1.5,1.7,0.0012939999999999998,9.552559999999999e-05,2.0383442532510987,0.3427792388855157
1,200,0.8,1.025,0.00017300000000000017,9.12934e-05,4.1349833642904015,0.300373479849605
1,200,1.6,0.875,-0.6918959999999998,0.6467549076,0.3186085565955811,44.88033413369603
1,200,0.7,1.475,-0.000241,0.0001034486,1.7925736326311983,0.320879011646199
1,200,0.3,0.65,0.011963,0.0187356402,45.21393892959402,125.07891200442855
1,200,1.8,0.575,0.848512,0.8683260776,0.10298604144363267,491.6576459228812
1,200,1.4,1.175,-0.0013249999999999998,8.86262e-05,5.728110607897459,0.3193369722259798
1,200,0.2,1.925,0.00036199999999999996,8.559839999999999e-05,1.3724864742883296,0.36193113335660143
1,200,1.9,0.65,-0.8081890000000002,0.8809009158000001,0.09091978314924995,873.700173731729
1,200,1.5,1.25,-0.0054020000000000006,0.000130928,4.471691147551396,0.31938559708577585
1,200,1.3,1.325,0.00154,8.033519999999998e-05,2.893895848787991,0.3130812439024418
1,200,2.0,1.85,0.0022370000000000003,8.04178e-05,8.842388991785699,0.4126666658602646
1,200,1.3,2.0,0.0002929999999999998,0.00010220099999999999,1.3726599892462097,0.3597193036928699
1,200,1.7,1.1,-0.19239400000000004,0.04557492,46.84526041760532,0.8353811398249119
1,200,0.4,0.5,0.023708999999999997,0.08062557459999999,72.80612698836156,173.6582779510962
1,200,1.6,1.775,0.002271,8.79554e-05,1.7224364615525039,0.3516618089925252
1,200,1.2,1.55,0.0009949999999999998,7.721259999999999e-05,1.7311678192064028,0.3237513439749934
1,200,0.0,1.85,0.000696,9.693800000000001e-05,1.4128224916580754,0.35206061308106623
1,200,1.9,1.625,0.0008469999999999999,7.490780000000001e-05,21.47798439472456,0.44084444708774995
1,200,0.4,1.325,0.0003949999999999998,0.00010517379999999999,2.1499707447673675,0.30938232121281056
1,200,0.2,1.55,0.00019099999999999995,9.77862e-05,1.7398743169929975,0.3218974870099966
1,200,1.5,0.8,-0.342942,0.187918772,18.139177654071997,103.17597508378508
1,200,0.4,0.575,0.0012950000000000001,6.45714e-05,49.462206835353655,26.243326948261295
1,200,1.7,2.0,-0.0003960000000000002,9.837519999999999e-05,1.4479333850357483,0.36833940730184866
1,200,1.8,1.85,-0.00021500000000000016,9.36354e-05,1.490371897951578,0.3489294431701229
1,200,1.3,1.1,-0.000605,0.00010294420000000001,6.316870015775798,0.31374349596963447
1,200,1.7,1.325,0.020023999999999997,0.0005462612,38.170007687522435,0.5227961262430202
1,200,0.8,1.85,-0.001339,0.00010903659999999999,1.4299132069469254,0.35530104493000697
1,200,1.1,1.25,-0.0006450000000000001,9.637219999999998e-05,3.397886714840768,0.3158431404814162
1,200,1.1,0.8,-0.00057,7.230160000000001e-05,19.509806437739837,0.3716512242415865
1,200,0.0,0.875,0.000358,0.00011508920000000001,13.260770627606286,0.3373809393908514
1,200,0.9,1.175,-0.001076,8.31652e-05,3.2812839239247635,0.3069126106630176
1,200,0.9,0.725,0.004261999999999999,0.0002385348,38.25145326401276,22.424352786781238
1,200,0.6,1.55,0.0004899999999999997,9.554360000000002e-05,1.7595460292750948,0.32638694272875146
1,200,1.6,1.55,0.0015930000000000002,0.00010741860000000001,3.25449900992204,0.3377714245111405
1,200,1.9,1.4,0.015556,0.0003581824,33.11996742969548,0.5153733269724387
1,200,1.2,1.775,0.0016250000000000001,0.0001052298,1.499456079210483,0.3485891756515811
1,200,0.9,1.1,0.000984,9.899879999999999e-05,5.828962070180256,0.3155741616782544
1,200,0.0,1.175,-0.00041800000000000013,9.463320000000001e-05,3.160806687462734,0.3049342447098652
1,200,0.4,0.8,-0.0006720000000000001,7.721480000000001e-05,11.009053350436302,0.3334946230325495
1,200,1.5,0.5,-0.809931,0.856552961,0.13007848655050944,350.03840102331793
1,200,1.1,0.725,-0.00059,7.27432e-05,32.931514893006245,0.4929137290432749
1,200,1.7,0.65,0.784062,0.7940538948,0.1682718804834313,174.6231261951765
1,200,1.4,1.925,0.0003140000000000001,0.0001175724,1.408231542440341,0.358204452597797
1,200,0.2,1.85,-3.299999999999994e-05,0.0001084846,1.4299874427329198,0.3493031298725891
1,200,0.4,0.875,-0.0003629999999999998,5.2125e-05,14.666514862781892,0.3411177141442808
1,200,1.9,1.1,-0.7613140000000002,0.6749044728000001,0.22963123132234015,28.26378897855596
1,200,1.2,1.85,-0.0007700000000000002,0.00010107720000000001,1.4441282320096716,0.3487289054410462
1,200,1.8,1.775,0.0050290000000000005,0.0001328234,3.4947778924696724,0.36555224647774454
1,200,2.0,1.55,-0.0030499999999999998,6.07712e-05,39.68431873737524,0.5528554909424512
1,200,0.3,1.1,-0.0014429999999999998,8.129980000000002e-05,3.372916786333355,0.3027574360009604
1,200,1.3,1.4,-0.0003300000000000001,9.95252e-05,2.2505360698260115,0.3190346762434546
1,200,0.5,1.775,0.000167,0.0001224766,1.4859098254274168,0.3425384097412545
1,200,1.7,1.625,-0.002596,9.090600000000001e-05,2.756871448421457,0.34069680393306523
1,200,0.0,1.775,-0.0012040000000000004,0.00010168320000000001,1.4866667302255303,0.34712394816611897
1,200,0.3,0.725,0.000288,0.0001025356,9.450085715377673,0.320294951305805
1,200,0.3,1.175,0.0014740000000000003,9.36008e-05,3.530074008799772,0.3120757935955263
1,200,0.5,1.7,-0.0015619999999999998,9.928079999999999e-05,1.562737348209398,0.3348598947562142
1,200,1.4,0.95,0.026964000000000002,0.0013819948,34.4608486598006,0.4940797693961707
1,200,1.9,2.0,-0.0013639999999999998,0.000102176,1.9162149712216499,0.3818631486884252
1,200,1.6,1.85,0.0010439999999999998,0.00011753120000000001,1.580881851182973,0.3561340359784194
1,200,1.9,1.325,0.05020999999999999,0.0030077303999999994,45.196893376641576,0.6131137937976733
1,200,1.0,1.925,-0.0008280000000000002,0.00010776599999999998,1.3837973796524279,0.3615641213927781
1,200,0.6,1.85,-0.0005929999999999999,8.7997e-05,1.442946034532968,0.35137016786687914
1,200,1.3,0.65,0.0018509999999999998,8.330019999999999e-05,24.306408174115084,24.896114135792924
1,200,1.5,0.725,0.653129,0.6910074234,0.3269641815307579,143.29916293392887
1,200,1.1,0.5,0.09291999999999997,0.0322767132,78.47429239719217,97.79554340819946
1,200,1.0,0.95,0.0017670000000000003,8.1029e-05,10.288387968817974,0.32545501222786033
1,200,0.7,1.175,-0.0010170000000000001,7.33646e-05,3.7342159575696208,0.3120043383141741
1,200,0.1,1.7,-0.0007849999999999999,9.62638e-05,1.5187250044736427,0.3371976028992285
1,200,0.8,1.55,-0.0002830000000000001,0.00010374619999999999,1.6687847563371028,0.31941957565298623
1,200,0.7,0.725,0.001145,0.0003999006,30.172420478972608,0.4621128370863089
1,200,1.3,1.625,0.0016960000000000002,0.0001032392,1.7130069267864116,0.33414542097541056
1,200,2.0,1.775,-0.00015400000000000003,7.50916e-05,3.473432310087933,0.36267177624780306
1,200,1.8,1.55,0.000227,6.51822e-05,26.81446153335518,0.4605400223414643
1,200,0.7,1.1,0.0009169999999999998,7.731139999999999e-05,3.7065782817719652,0.3023011691897641
1,200,0.1,1.775,-0.0011489999999999998,7.31506e-05,1.4727193426589145,0.3464525559841682
1,200,1.7,1.4,-0.0031850000000000008,7.08726e-05,33.797278795092595,0.5122307922905505
1,200,0.9,0.65,-0.009713000000000001,0.0008002658000000001,49.948041731231335,14.912743288552472
1,200,0.5,2.0,-0.0002129999999999999,9.36518e-05,1.3481382488379137,0.36615182324226686
1,200,0.4,1.625,-0.0006469999999999999,9.51074e-05,1.5971943374728184,0.329118605966286
1,200,2.0,0.875,0.873545,0.8118619282,0.11811857412683072,174.08872793448927
1,200,1.4,1.475,-0.0010040000000000001,9.204439999999999e-05,2.0598034016634927,0.3230760569303869
1,200,0.2,1.025,0.0012680000000000002,9.687639999999999e-05,4.743878397513694,0.3042348108790486
1,200,0.8,1.925,-0.0003019999999999999,8.514e-05,1.381581589373819,0.3595755025683678
1,200,0.5,0.95,-8.999999999999963e-06,6.85226e-05,4.141259344474443,0.2946040112064887
1,200,1.1,1.025,-0.0038269999999999997,8.780179999999998e-05,8.28248399436589,0.324712067119541
1,200,1.2,0.575,0.00871,0.0002118848,74.21004813517017,92.64359606399091
1,200,0.9,1.4,-0.0011040000000000002,9.07544e-05,2.0177130050833103,0.3176531120069739
1,200,0.6,1.025,0.001432,7.717639999999998e-05,4.2401664377889166,0.30463751801662264
1,200,1.0,1.475,0.000344,0.00011866760000000001,1.7611603216237797,0.3228155079201409
1,200,1.8,0.875,-0.817026,0.74042977,0.19822579052018616,131.81480308741465
1,200,0.9,1.475,-0.0005790000000000001,0.000108741,1.9354324921825679,0.32306917922135364
1,200,0.0,2.0,-0.00029699999999999996,7.824859999999999e-05,1.363565307182944,0.3647258172016383
1,200,0.1,2.0,-0.00026300000000000016,0.000111703,1.3528142330500297,0.36688196727977024
1,200,0.4,1.25,0.000603,8.245819999999999e-05,2.3779760080131123,0.3025417134892728
1,200,1.6,0.575,0.798052,0.8177410028,0.1703937824651968,215.55473948614343
1,200,1.5,1.025,-0.0048790000000000005,9.17158e-05,33.156573425223144,0.49261563474930053
1,200,0.1,0.95,0.0004549999999999999,8.451940000000001e-05,13.463860894828873,0.3426903329357524
1,200,2.0,1.7,0.0003799999999999999,9.604399999999999e-05,16.22024935888119,0.42953033446901095
1,200,0.1,1.025,-0.0006330000000000001,8.264980000000002e-05,9.713547198717519,0.32985270678199874
1,200,1.7,1.475,0.004602,9.292720000000001e-05,23.666533938168797,0.46340901994641365
1,200,0.7,1.625,-0.0006910000000000001,0.0001172694,1.615140369227437,0.3329500196429866
1,200,0.6,2.0,-0.0008149999999999999,0.0001077042,1.3325680387786147,0.3705519037281093
1,200,0.3,1.25,-0.0001,0.0001131312,2.515934544632064,0.30739589156873864
1,200,1.1,0.575,-0.002093,9.68442e-05,46.08292358002995,90.02975866923482
1,200,0.6,0.95,-1.1999999999999755e-05,9.134639999999999e-05,8.447353033575103,0.3201995247259087
1,200,1.2,1.025,0.003948999999999999,0.0001564666,4.896582047624207,0.3049301696523798
1,200,0.7,1.25,0.0015229999999999998,6.35442e-05,2.5981225061189894,0.3083143457048203
1,200,0.2,2.0,-2.699999999999994e-05,0.0001045778,1.3561111898101805,0.3623249894639183
1,200,0.3,1.625,9.999999999996122e-07,0.00010694820000000001,1.6693440771525263,0.33011822605226554
1,200,1.3,1.475,0.00046600000000000005,0.00010455080000000001,2.0912793772498923,0.31819788932078996
1,200,0.5,1.025,-0.003994999999999999,0.00015816900000000002,8.89478212519317,0.32292070250410637
1,200,1.8,1.7,0.00196,0.000100174,2.374450330919736,0.3479595657772297
1,200,1.6,1.025,-0.098144,0.012300108,58.11093285125942,127.48844775884585
1,200,0.2,0.95,0.00031800000000000003,8.78368e-05,8.464845767686406,0.3182282363792273
1,200,1.9,1.175,0.731163,0.6130309554,0.29467436388923207,234.64102255592118
1,200,1.5,0.575,0.665373,0.7636040834,0.2850323382548787,84.69084285834907
1,200,0.0,0.5,-0.0038849999999999996,0.0017554302,39.80095713862581,45.0804705077662
1,200,1.1,1.85,-0.001391,0.0001200302,1.4471895131326737,0.34842901977794216
1,200,0.7,0.875,0.00040499999999999965,0.0003635058,22.372646513220225,0.38036583046087646
1,200,1.7,1.925,-0.0013740000000000002,0.00010849279999999999,1.6086504094577179,0.3648351847599547
1,200,0.1,1.85,0.000414,0.00012292840000000001,1.4052777841023478,0.34965951485371854
1,200,1.8,1.25,-0.0042710000000000005,0.0001100666,23.363358459595066,0.412840010315521
1,200,1.4,0.65,0.624317,0.7378773061999999,0.28112788842891867,141.870181497632
1,200,1.2,0.725,0.5211,0.590173756,0.6788934022259784,15.911948457647961
1,200,0.7,0.8,-0.0011639999999999997,9.96244e-05,17.947491298107646,0.34700924897243374
1,200,1.6,0.5,-0.7700890000000001,0.8525592766,0.14040860939397418,173.93248763839327
1,200,1.7,0.95,-0.700164,0.6419757692,0.293769727892775,14.857095461290566
1,200,0.9,0.575,0.00058,0.0001125492,19.589152109510067,0.4105502679708726
1,200,0.6,1.7,-0.0009270000000000001,8.988380000000001e-05,1.516350578071769,0.3364755359917536
1,200,1.8,0.8,-0.867447,0.815758273,0.11075229274081105,26.98807487793034
1,200,0.9,1.325,0.000837,7.37038e-05,2.079528856943887,0.31324236476991074
1,200,1.4,1.625,0.00017600000000000005,0.00010138680000000001,1.7121571091911503,0.33363873346714873
1,200,0.9,0.5,-0.016652999999999998,0.009149853000000001,72.99580084338668,28.838135683810165
1,200,0.6,1.775,-0.0008199999999999999,9.04308e-05,1.4437782807217194,0.34146947674059
1,200,1.0,1.4,-0.001342,9.99976e-05,2.0945344578585483,0.31771504135191087
1,200,1.2,0.5,-0.46049400000000007,0.617960294,1.129058859379855,50.5642976591752
1,200,0.3,0.8,-0.0019299999999999999,7.4456e-05,7.4274373787767285,0.31540838610703087
1,200,1.6,0.725,-0.8061940000000001,0.7536377324,0.2230664317458468,65.7273224748259
1,200,1.0,0.65,-0.003904000000000001,0.00016341200000000001,36.13958309818672,0.7189959005794764
1,200,1.3,1.925,-9.199999999999993e-05,0.0001067492,1.4102273228419153,0.36566310269704816
1,200,0.5,1.85,-0.0003220000000000001,8.669159999999999e-05,1.426953592397726,0.3539066304933992
1,200,2.0,1.25,0.685875,0.5531691094,0.3569434421280249,9.881856524112905
1,200,0.0,1.4,-0.00021599999999999994,8.21884e-05,1.922745799933868,0.31365391493302575
1,200,0.3,0.875,0.0006489999999999998,8.256260000000001e-05,24.396110317675017,0.3926247089007977
1,200,1.5,1.85,0.001078,9.29972e-05,1.7845945789535267,0.35799829611193723
1,200,0.4,1.1,0.00016800000000000002,0.0001026596,3.8055942068590043,0.3012304319793724
1,200,1.4,1.4,0.004949,0.0001190886,3.172653927002592,0.3215846211885577
1,200,0.2,1.775,-0.00097,0.00011192480000000001,1.4828409283238264,0.3412149889330386
1,200,1.0,1.625,-0.0010809999999999997,9.294139999999999e-05,1.6017278019987689,0.3302005467379906
1,200,0.4,0.725,-0.00126,9.71544e-05,30.333314299513614,0.5040178126028197
1,200,0.4,1.175,0.0015789999999999999,8.4317e-05,3.346859969949008,0.3075700143879308
1,200,0.2,1.7,0.000495,0.0001292142,1.5584239392267825,0.3373273610347641
1,200,2.0,0.8,-0.8030940000000001,0.7528270772000001,0.1913053279100407,90.21277570026893
1,200,1.3,0.95,-0.03874,0.0025173884000000003,39.60708937724001,0.5783543634977396
0,400,1.4,0.575,-0.657164,0.7210435024,0.4328905429595288,165.9966205402607
0,400,1.8,1.175,0.6443985000000001,0.5316739073,0.4104571708290314,45.34682627977524
0,400,1.7,1.025,0.6892255,0.5903294219,0.35621152946417745,192.12943915371153
0,400,0.3,0.95,-0.00032,9.482959999999998e-05,22.79478835175408,0.5180719000653569
0,400,0.4,1.025,0.0010255000000000002,9.383630000000001e-05,8.172702270191335,0.46472257622533214
0,400,1.2,1.475,0.0004719999999999999,0.00011124359999999999,1.9720750033934253,0.46994681835896335
0,400,1.9,1.7,-0.0005340000000000002,8.384260000000002e-05,5.3789546120757405,0.5283306873802466
0,400,0.3,2.0,0.0006534999999999999,9.656049999999999e-05,1.384792207409304,0.5357178087688896
0,400,0.6,1.25,0.00036550000000000016,9.946449999999999e-05,2.60779608418062,0.4503788669856717
0,400,0.2,1.625,-4.84999999999999e-05,9.793050000000001e-05,1.640044122276346,0.4858756615407999
0,400,2.0,1.175,-0.7102250000000001,0.601323009,0.323218344060021,57.75553933295624
0,400,0.7,0.95,-0.0003589999999999999,0.0001144174,8.216258229154057,0.46396808652085747
0,400,1.3,1.025,-0.0093375,0.0002722463,26.743345278546045,0.5389605627939761
0,400,1.0,0.575,0.31769200000000003,0.507497826,2.6041871646751735,74.23505841201401
0,400,0.6,1.625,-0.0010035,9.81215e-05,1.629857079249104,0.4851063693000049
0,400,0.2,1.25,-0.000538,9.55342e-05,3.153704655898202,0.4540042223365064
0,400,0.7,2.0,0.000663,9.44616e-05,1.3755423644924645,0.5382611960997357
0,400,1.6,1.475,-0.001493,0.0001091674,5.18612549657727,0.4939058080628163
0,400,0.5,0.725,-3.400000000000006e-05,8.241660000000002e-05,42.10544313256631,20.392176758703734
0,400,1.2,0.95,0.00015599999999999994,7.9522e-05,15.552164642860243,0.49013435848899556
0,400,0.5,1.175,-0.0008795000000000002,9.40931e-05,3.166313365758605,0.448517758138263
0,400,0.3,1.7,-0.0006460000000000001,9.400459999999999e-05,1.5557028824719539,0.4937997542319766
0,400,1.1,1.625,0.0006929999999999998,0.00010987280000000001,1.6347206575214899,0.4846470034948088
0,400,0.5,1.1,-0.00042950000000000003,8.672929999999998e-05,4.338190649595483,0.4535494483471594
0,400,0.3,1.775,1.849999999999994e-05,0.00010099710000000002,1.512898359626865,0.5066973666368347
0,400,1.5,1.4,-0.0003675,7.799029999999998e-05,4.499471524420927,0.47999258564808134
0,400,1.2,1.925,-0.00014950000000000006,8.866749999999999e-05,1.4261631188802073,0.5271429943081045
0,400,0.4,1.85,-0.0007815000000000001,9.52849e-05,1.453514008550797,0.5103078058304593
0,400,1.4,1.85,0.0006855,9.10389e-05,1.5006193938393393,0.5147187136846704
0,400,0.2,0.875,-7.199999999999995e-05,0.00014706,16.90755324511269,0.49383984527528674
0,400,1.7,0.725,-0.8251225000000001,0.7715079631,0.2040850730050149,178.33461134276743
0,400,1.3,0.5,0.011010500000000001,0.0003952675,64.07537508050481,65.63249447871173
0,400,0.2,0.8,0.001009,0.0002733818,39.83148608523698,0.7343853188984499
0,400,1.1,0.65,0.5621895,0.6133685485,0.6394120642741151,56.29016609837538
0,400,0.8,0.5,-0.014861999999999988,0.6837662516,0.7291220954573516,66.1808464675159
0,400,0.1,1.1,-0.000457,9.084600000000002e-05,4.611552403881619,0.45613720138190766
0,400,1.1,1.4,-0.000513,9.5092e-05,2.2730416936542595,0.46496028278541046
0,400,0.7,1.775,0.0002255,8.99347e-05,1.506339673739297,0.5046343192020671
0,400,1.5,1.625,0.0020005,9.051770000000001e-05,1.8163125937743545,0.49017665487030476
0,400,0.8,0.575,0.19705899999999998,0.6442981348,0.6648925217442921,93.97630816370307
0,400,0.1,1.175,0.00019499999999999994,0.0001152634,3.372841531010499,0.4492401314720608
0,400,1.9,0.8,-0.854708,0.8254025672,0.11365984714023593,166.4724635337652
0,400,0.7,1.7,0.0019405,0.0001099141,1.5640789549421104,0.49467146645101584
0,400,1.6,0.95,-0.6190855,0.5065182179,0.5755463180970684,165.9726335953484
0,400,0.8,1.325,0.0015415000000000001,0.0001109741,2.4245273687192186,0.45867853188813235
0,400,0.1,0.725,-0.0008885000000000001,0.00017857030000000004,31.659843027626465,3.063060177569301
0,400,1.5,0.65,-0.8004254999999999,0.7744097479,0.2355986992884925,141.52381654839147
0,400,0.6,0.8,-0.0008519999999999997,8.83168e-05,14.89574181490187,0.4949577839516482
0,400,1.7,0.5,0.88324,0.88628559,0.08980066899423217,139.836321246476
0,400,1.3,0.725,-0.007720500000000002,0.00046503509999999996,37.64068017545414,14.41854931201217
0,400,0.6,0.875,0.001144,9.370659999999999e-05,10.273989228990901,0.47167809688169704
0,400,1.0,1.85,-9.500000000000009e-05,9.48656e-05,1.4547933759724063,0.5133517295256972
0,400,1.9,1.25,-0.6506545,0.49956175389999996,0.42959299407383095,2.933067415918441
0,400,1.6,1.925,-0.0003135,9.79013e-05,1.4825550433734205,0.526179860456848
0,400,0.0,1.025,0.0003485000000000001,0.0001147207,6.553201398173944,0.46047783326762126
0,400,0.6,1.1,-6.199999999999998e-05,0.0001146962,3.82922153659058,0.4463855725870758
0,400,1.6,1.4,-0.009164,0.00020385860000000003,16.82058915750817,0.5309670658086377
0,400,1.2,1.625,-7.999999999999995e-05,0.00010113719999999999,1.673364119733035,0.48491213470652983
0,400,1.9,1.55,0.0001345000000000001,7.73131e-05,12.383359369220981,0.532087232180987
0,400,0.6,1.175,-6.750000000000015e-05,0.0001062885,2.9381019265052557,0.45070511955993076
